bid,name,city,state,lat,long,star,reviews,num,cat
3ewMJEnQmtmMYp9hyT690w,Rosatis Pizza,Scottsdale,AZ,33.5812095,-111.9278344,4,34,3278,Restaurants
O6gsVf-AztpVfPjxKMFs_w,A Peace of the Universe,Scottsdale,AZ,33.4941704,-111.9260519,5,3,3279,Shopping
RvvYZthPciQNsZ6xkpYEPA,Sweet Basil Gourmetware & Cooking School,Scottsdale,AZ,33.5836554,-111.9259129,3,26,3280,Education
kNQXfXfe6nd_AJqm2UfXDw,The Hidden Closet,Scottsdale,AZ,33.583163,-111.931007,2.5,6,3281,Shopping
cnRzv-cqGvFqqrL-mXSoiQ,Miller Physical Therapy,Scottsdale,AZ,33.58687,-111.924725,3.5,5,3282,Health & Medical
GIGI8bJfN6HyPzmEW-QqjA,Zinc Bistro,Scottsdale,AZ,33.62403602,-111.9280243,4,287,3283,Restaurants
t1XhXY-Vt4K1OPLkuOcsfg,Einstein Bros Bagels,Scottsdale,AZ,33.58347203,-111.9760119,3,11,3285,Food
_NqBYzBVvnp8jF14cekBLQ,PetSmart,Scottsdale,AZ,33.634074,-111.9252895,3,11,3286,Pets
5iDikF6Rxdgt2cFXY9IHSw,Brake Masters,Scottsdale,AZ,33.5831076,-111.9263652,4.5,18,3293,Automotive
8iknYh-EMVCWAlzVtOYScw,Barnes & Noble,Goodyear,AZ,33.4627978,-112.361055,4,5,3297,Shopping
nb7OvZFB1CoZCj-Yruuk-Q,Wisemagic Tattoo,Scottsdale,AZ,33.5823587,-111.927037,4.5,37,3299,Beauty & Spas
fhD2uqL0tR3NRk9a35HXUQ,E & J's Designer Shoe Outlet,Scottsdale,AZ,33.63531,-111.925203,3,6,3300,Shopping
Qs9d1d0gGY2kf3w1Evzrjg,Floozy,Scottsdale,AZ,33.626109,-111.924591,2,4,3301,
k0qo_gk1rB-ImG9kUZTRtw,Baja Fresh Mexican Grill,Scottsdale,AZ,33.6363383,-111.9213957,4,6,3303,Restaurants
H7KzlC0-o1wIhlGg-Me5Ag,Flo's,Scottsdale,AZ,33.6362401,-111.9213347,3.5,157,3304,Restaurants
SYqTY48DJa1cYhglvmgvsQ,The Westin Kierland Resort & Spa,Scottsdale,AZ,33.6247596,-111.9329381,4,201,3305,Hotels & Travel
W7yZEtS5oyZxZqT0MbdycQ,Foot Solutions,Scottsdale,AZ,33.6161217,-111.9266491,3,10,3309,Shopping
0Gu2cpJ5x9ZZfDDHohBY_A,Cost Plus World Market,Scottsdale,AZ,33.6340901,-111.9253782,4,13,3312,Shopping
sjY4ivg-67HJa36PL44KGA,St Bernadette Catholic Church Parish Office,Scottsdale,AZ,33.635186,-111.950812,4.5,4,3313,Religious Organizations
wifoRjVr__Fj56jfe1_RSw,Discount Tire Store - Scottsdale,Scottsdale,AZ,33.581912,-111.928595,4.5,36,3315,Automotive
cxez_hELhwSkHHj9VwL_Hw,Jiffy Lube,Scottsdale,AZ,33.581623,-111.928725,4,10,3317,Automotive
QaKtwJTSoIgQE1Yg3qiEXA,Kierland Golf Club,Scottsdale,AZ,33.62958,-111.933892,4.5,15,3322,Active Life
N_SN6NXnXo-Ik30xm8sSHA,Restoration Hardware,Scottsdale,AZ,33.6063942,-111.9258744,2.5,29,3326,Shopping
LAnM6eeP_TVMGs97YmdC5w,Pasta Pomodoro,Scottsdale,AZ,33.6353186,-111.9221127,4,4,3330,Restaurants
8KDB8MYNPlIj73jxrzVb-g,Kierland Golf Course,Scottsdale,AZ,33.62958,-111.933892,3,9,3331,Active Life
VAkSrbIRXTR1mA-CCDQqCA,42 Saint,Scottsdale,AZ,33.6243219,-111.9265008,4.5,12,3333,Shopping
DuAvRG7OOnmKHUKHvXUvrw,Hamra Jewelers,Scottsdale,AZ,33.6267822,-111.9253165,4.5,18,3334,Shopping
n8xZIU1PZz3Um0QhJnCfcw,Scottsdale Cleaners,Scottsdale,AZ,33.4861014,-111.9089474,3,9,3335,Local Services
d840tbYJSVn8Fu-n5XRJTw,Handlebar-J,Scottsdale,AZ,33.583141,-111.927518,3.5,58,3338,Nightlife
_A4x1TNYwm0XY1V882aUJw,Arizona Art Supply,Scottsdale,AZ,33.5855145,-111.9262001,4,5,3339,Shopping
9Tumn_3WNljLcKl6c3AvLQ,Faline's Spa LLC,Scottsdale,AZ,33.6249626,-111.9418897,5,4,3341,Beauty & Spas
oCn315vw2xp6wQUovsJq_g,Aqua Sentry Pools | Supplies - Pool Care - Repairs,Scottsdale,AZ,33.6134373,-111.916422,3,4,3343,Home Services
LmKZKHjoMD8_SA0DsXVb1A,Abby Lane Salon,Scottsdale,AZ,33.5830305,-111.930903,5,3,3344,Beauty & Spas
aCSK6smpWUS1rRiCcS_Paw,Douglas Family Dentistry,Scottsdale,AZ,33.5834766,-111.9263421,4,5,3346,Health & Medical
zgVB7SLCetIbFl_saY747Q,lucy Activewear,Scottsdale,AZ,33.6060985,-111.9258757,3,5,3349,Shopping
3RrRw6ZCsLgHEdqJQj5wvg,Walgreens,Scottsdale,AZ,33.582069,-111.9300684,3,11,3351,Shopping
bM2yjuAZT-zV63-5_Kry_w,The Diamond Vault,Scottsdale,AZ,33.581154,-111.927269,5,8,3353,Shopping
ho2ks4SitYa6xzMttXNasw,Electric Ladyland,Scottsdale,AZ,33.6266367,-111.9254781,2.5,10,3355,Shopping
pmIJn8K3offcYUsrFCWAaQ,Guido's Chicago Meat & Deli,Scottsdale,AZ,33.5852839,-111.9259207,4,74,3357,Restaurants
SlV4MCNrAC9slMyV5gf47w,Anthropologie,Scottsdale,AZ,33.624809,-111.9269,4,10,3362,Shopping
nk6_ipMkmUvUtq6Xvncf0A,RA Sushi Bar Restaurant,Scottsdale,AZ,33.6230152,-111.9297079,3.5,174,3366,Restaurants
Njp35LiBmRenNUDn-Jbp_Q,Fashion & Tailor by J,Scottsdale,AZ,33.6099946,-111.9266533,5,12,3368,Local Services
EJzoRTV3IUSxpnxRAzngDw,Cold Stone Creamery,Scottsdale,AZ,33.62402708,-111.9283783,3.5,13,3371,Food
ZXlO9S1MG2I-L5uLSF-nPA,Brennan's,Scottsdale,AZ,33.6097856,-111.927307,3,12,3372,Restaurants
8v1MWkAeU3nEuqGd27jZeQ,Havana Cafe,Scottsdale,AZ,33.6397015,-111.9443831,3.5,142,3375,Restaurants
X2HdQ40nAeRau-1sHTtB4w,Allure Nails,Scottsdale,AZ,33.63427772,-111.922447,3.5,30,3377,Beauty & Spas
El_0LAdJ1R0-nL_lHzBT-g,New York Bagels 'N Bialys,Scottsdale,AZ,33.5796807,-111.9271351,3,80,3378,Food
AX8lx9wHNYT45lyd7pxaYw,Ristorante Giuseppe,Scottsdale,AZ,33.6097989,-111.9271921,4,152,3381,Restaurants
fBgqi0Ir4LK7bob3Aeb3yQ,Front Row Hair Cuts,Scottsdale,AZ,33.5856177,-111.9262798,3.5,3,3382,Beauty & Spas
XFCCHT6l7i9t6Ge2nb1Z1Q,The URGE Salon,Scottsdale,AZ,33.585636,-111.927548,4.5,14,3384,Beauty & Spas
yDnRf8m_YI4AXHVGH6-fuQ,Sur La Table,Scottsdale,AZ,33.6228883,-111.9293764,4,23,3386,Shopping
2qOiIL8_3FY_QDonFL04qw,Bellagio Apartments,Scottsdale,AZ,33.6394019,-111.958578,3,3,3405,Home Services
XbIzDzo_UcOkuDMU0H2QjQ,Horizon High School,Scottsdale,AZ,33.62475,-111.956899,2,7,3406,Education
YgRCJtt7pGvwlb9Ktumeeg,Red Lobster,Scottsdale,AZ,33.5981952,-111.9774787,3,47,3409,Restaurants
0hINUlmBRV42wWnhmUN7Bw,Rancho Solano Preparatory School,Scottsdale,AZ,33.62696838,-111.959816,3,8,3411,Education
nNyRP4T2wR5xPaTdQoYQVA,Scottsdale Community College,Scottsdale,AZ,33.512596,-111.881225,4.5,7,3412,Education
bU7DCLkHwWnA_sk6pb6j8g,Leslie's Swimming Pool Supplies,Scottsdale,AZ,33.5803201,-111.8865801,3,5,3418,Shopping
DxUn-ukNL27GOuwjnFGFKA,Hiro Sushi,Scottsdale,AZ,33.5705669,-111.886606,4.5,324,3420,Restaurants
Jyd5Hq8ifs6_zIGx0PfUwA,Midas Auto Service Experts,Scottsdale,AZ,33.5714223,-111.8882756,4.5,3,3425,Automotive
pxClzo2Ek5wGRJmYZcSkuQ,PetSmart,Scottsdale,AZ,33.5772559,-111.8859036,3.5,23,3427,Pets
zEvJiYlqnRaIk77Kn4-_Uw,Scottsdale Ranch Animal Hospital,Scottsdale,AZ,33.577666,-111.8745001,4.5,10,3430,Pets
Ab8whLOvbCEZguqnqVydrg,Petco,Phoenix,AZ,33.5831514,-112.121389,2.5,4,5517,Pets
I4gmp-5ijxKmkiALRUiZBA,Aj's Purveyor of Fine Foods,Scottsdale,AZ,33.5733051,-111.8629763,4,48,3433,Shopping
ffrjm1ln5Hp33i0qPyrjvg,Palmer Center For Natural Healing,Scottsdale,AZ,33.582434,-111.908062,5,15,3438,Health & Medical
ogYihRA-_c-Z_PyJfS7E0A,Advanced Arthritis Care & Research,Scottsdale,AZ,33.579052,-111.882663,3,3,3439,Health & Medical
F6dJ7kUEZ5AbvJ0aCL58EA,Taco Bell,Scottsdale,AZ,33.57837,-111.88661,3.5,9,3441,Restaurants
NSuT83Bl4LWtMP5nMfzHFw,The Book Tree,Scottsdale,AZ,33.56834269,-111.8881023,4.5,7,3443,Shopping
fh6GdFMZgtcMCSAyNLQNAw,Fitness Experience,Scottsdale,AZ,33.573734,-111.862518,4,12,3445,Active Life
GtCSmplt7CirUOy7-wOvAA,Arizona Women's Care,Scottsdale,AZ,33.5759807,-111.8760807,4,15,3448,Health & Medical
kCBYP5b0g-s3tBoiocsH7A,Express Nails,Scottsdale,AZ,33.5705036,-111.8866853,4,33,3450,Beauty & Spas
ZFDNyDvwb2HdTFlcHWFS6A,Flooring America,Scottsdale,AZ,33.5793119,-111.8865854,5,6,3451,Home Services
RwDtciK5cCioUWbrkxyJCA,McCormick Ranch Postal & Shipping Center,Scottsdale,AZ,33.543559,-111.905301,5,3,3452,
pQAIM21Yw4eNdbha2Rxkcg,The Melting Pot,Scottsdale,AZ,33.555634,-111.899167,3.5,151,3456,Restaurants
iiK8n-m2mUzItIBxGGaVIQ,Gainey Village Health Club & Spa,Scottsdale,AZ,33.564973,-111.9205264,4,33,3460,Active Life
HThQUu6jdP2e2qyxLZB-mg,Four Peaks Neurology,Scottsdale,AZ,33.574171,-111.885796,4,4,3462,Health & Medical
t_0Wt4LcpLrPhaEoUy2jYg,Southwest Skin Specialists Ltd,Scottsdale,AZ,33.5785774,-111.880463,3.5,5,3464,Health & Medical
PQr-HtmAbVoHYOJcESS0AQ,Teakwood's Tavern & Grill,Scottsdale,AZ,33.569524,-111.889631,3.5,13,3467,Restaurants
OcIxExJjx3hSLSmQbEFaXw,Delia's Cleaners,Scottsdale,AZ,33.578916,-111.8867312,2.5,6,3471,Local Services
rZR4HZTNIoRCUVk4Fp4z4g,Pima Dental Center For Cosmetic Dentistry,Scottsdale,AZ,33.568349,-111.88844,5,5,3472,Health & Medical
4HQzNmjeS9GkkFemBCJ95w,Banfield Pet Hospital,Scottsdale,AZ,33.57736586,-111.8886854,3,9,3477,Pets
9WYW_w-_CqvuCLClxFFaig,Papago Buttes Pediatric Center,Scottsdale,AZ,33.555672,-111.8965766,4.5,11,3483,Health & Medical
NE0uAF0eozM8NY5mqc1ARQ,Fletcher's Tire & Auto Service,Scottsdale,AZ,33.571443,-111.887463,2.5,15,3484,Automotive
xQJt_caQXk6rW1ou9_mKJg,Arizona Auto Wash,Scottsdale,AZ,33.5686041,-111.8872046,2,14,3485,Automotive
0Xz7umPUtAxf6JMHwybnmg,D'ambrosio's Hair Design,Scottsdale,AZ,33.5795108,-111.8866127,4,15,3486,Beauty & Spas
hgMdvYfLcyPqu51GTh58ZA,Brighton Ranch Paint & Body,Scottsdale,AZ,33.572221,-111.8874255,5,13,3487,Automotive
Q-qvDFHD3FCy82KIWoc3tA,Ajo Al's,Scottsdale,AZ,33.57123906,-111.8866324,3,82,3490,Restaurants
TxxhWPMILH40JlZbX7KNHA,Cousins Subs,Scottsdale,AZ,33.5794039,-111.8871863,3.5,21,3493,Restaurants
RpKrEzIHpVIe5e4TL5nz4g,McCormick Ranch Golf Club,Scottsdale,AZ,33.543925,-111.917578,3,21,3503,Active Life
wiI1M3c-R46pRhGYO1FHWQ,VCA McCormick Ranch Animal Hospital & Pet Care Center,Scottsdale,AZ,33.579553,-111.9084396,4,13,3506,Pets
7aS3j-M2NbOGdAzQGeDoEw,T C B Y Yogurt,Scottsdale,AZ,33.5550264,-111.8990269,4.5,3,3510,Food
UVBPF4oYrb0QfgW_DMbLPg,Buster's On the Lake,Scottsdale,AZ,33.5577181,-111.8987131,3.5,38,3512,Restaurants
xtX2qS64zP2NRPV_7NNqHw,Hyatt Regency Scottsdale Resort & Spa at Gainey Ranch,Scottsdale,AZ,33.5666361,-111.9186835,4.5,245,3515,Hotels & Travel
AZq_SBJsqsleJkQCksYsjg,Scottsdale Resort & Conference Center,Scottsdale,AZ,33.548745,-111.9156915,3,99,3519,Hotels & Travel
wUPHVWGmoBU_gykHl1Kzxg,Joyful Chinese Dining,Scottsdale,AZ,33.5748485,-111.9036851,3.5,35,3524,Restaurants
FNdTdnYCULOf0J5xPCLP4g,Thomas Craven PLLC,Phoenix,AZ,33.5948891,-111.9796085,5,4,3526,Professional Services
IGrTHUGDB7t6HLlwWgENnA,Scottsdale Airport,Scottsdale,AZ,33.6213622,-111.9161075,4.5,3,3529,Hotels & Travel
KQVOXl91K79PbqAUK74elQ,FedEx Office Print & Ship Center,Scottsdale,AZ,33.5811962,-111.880627,3,11,3532,Local Services
fFlGfSdQcTSg29vFfH_8Ug,Breastnet,Scottsdale,AZ,33.583869,-111.889336,5,3,3534,Health & Medical
9O7q7ZMyo_jbKJGu6vSEhg,Fasturtle,Scottsdale,AZ,33.6128818,-111.9194055,3,4,3538,Mass Media
LMG0zsAkUSscIvmV9vvm3A,Oregano's Pizza Bistro,Scottsdale,AZ,33.5819029,-111.9252145,4,263,3539,Restaurants
YRWuNpZHoSpy0zPpc7TzqQ,Walmart Supercenter,Scottsdale,AZ,33.6244375,-111.8934375,3.5,36,3542,Food
VWYo6Ffq3AAej4CHVy6lEg,Massage Envy Spa Shea,Scottsdale,AZ,33.5823215,-111.8918777,4,11,3543,Beauty & Spas
h762dZ33uhSKtLZ-21u6Jg,Ray's Pizza,Scottsdale,AZ,33.6270329,-111.8960391,3.5,95,3544,Restaurants
CIJAs-jFE8fQhnGS29VHrA,North Scottsdale Animal Hospital,Scottsdale,AZ,33.6270143,-111.8960797,4.5,33,3545,Pets
80peW-kivTjBBAITGTcqDQ,Convenient Corner Market,Scottsdale,AZ,33.59454346,-111.8803406,4.5,19,3555,Food
6GOL-TWOrtBJKGFzCsWiGw,Family Eyecare of Scottsdale,Scottsdale,AZ,33.63971,-111.8686643,5,5,3556,Health & Medical
142B55RUI8L5rfwIuVatMA,Peter Piper Pizza,Scottsdale,AZ,33.6471082,-111.8928436,3.5,11,3558,Restaurants
Q5P7zodQ_sShtnYFv85fPA,AquaSafe Swim School,Scottsdale,AZ,33.637403,-111.879739,4.5,20,3559,Active Life
iEJci7SgW1MXsAPN2G-6TQ,The Corner Deli,Scottsdale,AZ,33.623934,-111.921665,4,13,3561,Restaurants
6FUKn6uaUTf4ncOF-XIERg,RAVE FabriCARE master cleaners,Scottsdale,AZ,33.622511,-111.898457,3.5,18,3562,Local Services
jkxwhmUKKPeKTZnRE4yL4g,iStore,Scottsdale,AZ,33.6226304,-111.89677,4.5,5,3563,Shopping
hvnNXEPHglWqRjFRtTMi9w,Paradise Valley OB-Gyn,Scottsdale,AZ,33.579002,-111.879076,3.5,30,3565,Health & Medical
gRSyWpZEKpIK1guwwe_cMw,Discount Tire Direct,Scottsdale,AZ,33.797113,-112.118752,4,6,3566,Automotive
wbKySsrGqtl5VRlf38wnZg,Body Aware,Scottsdale,AZ,33.635724,-111.884144,3.5,3,3567,Shopping
KtaJDlRlmB4inInWtNUpsw,Westminster Village,Scottsdale,AZ,33.595733,-111.888709,4,5,3571,Health & Medical
qgXhs-oY900b-cqY1NIcOw,2 Men and A Pizza,Scottsdale,AZ,33.5945419,-111.88034,3,17,3575,Restaurants
_3_4t-15T1g-o3AacWXfqw,Bridal Fashion Debut,Phoenix,AZ,33.447529,-112.0687094,4.5,12,3576,Event Planning & Services
YWDqj3nlQ6A13MJbuRvYDw,Albertsons,Scottsdale,AZ,33.62858264,-111.8873118,4,6,3577,Food
8oFmC-QG-pwjkeHjA_T8XA,Phoenix Coyotes Hockey Club,Scottsdale,AZ,33.639241,-111.881719,2.5,3,3578,Active Life
z1CjVXv6M6RbWhZO1lIExA,Lighting Unlimited,Scottsdale,AZ,33.629381,-111.913695,4,5,3580,Home Services
jKBJ0imD6lHDEat3XG4iRg,Trades Unlimited,Scottsdale,AZ,33.619039,-111.909327,3.5,3,3581,Home Services
IbdVICfOPX2iXwsIfza2jg,Dunn-Edwards Paints,Scottsdale,AZ,33.630843,-111.893129,2.5,7,3583,Shopping
BLHR4o5R4uTuRV0uY-COjg,Schwartz Laser Eye Center,Scottsdale,AZ,33.583295,-111.898909,4,15,3584,Health & Medical
vGeat2M50_z7Qumsq0A-lA,Scottsdale Marriott at McDowell Mountains,Scottsdale,AZ,33.637824,-111.896652,3.5,39,3589,Hotels & Travel
Y6Fyet-dtpFLsk0YBaTegA,Holland Boone,Scottsdale,AZ,33.639664,-111.886519,4,6,3596,Shopping
ItLRtSYJ-uFnHUa40Z8-RA,Thompson Peak Chiropractic,Scottsdale,AZ,33.6391923,-111.8643936,5,4,3597,Health & Medical
rfAifR-peeyLh3-deq-G4A,Subway,Scottsdale,AZ,33.639419,-111.864038,4.5,7,3598,Restaurants
OqGBeJHpyhHfGmcOjTVLvg,Bikram Yoga North Scottsdale,Scottsdale,AZ,33.58038758,-111.8803502,4,11,3600,Active Life
UJnL0GygZpd-uUxeOUgPVQ,Sprouts Farmers Market,Scottsdale,AZ,33.5811962,-111.880627,4,66,3603,Food
s1c4bXeV08ml2_iH4XLzhw,Nails & Spa 101,Scottsdale,AZ,33.5826287,-111.8804193,3.5,5,3604,Beauty & Spas
UQvi_2vZg6bwlxpZbI9VUA,Aura Salon & Day Spa,Scottsdale,AZ,33.6226416,-111.8741292,4,32,3609,Beauty & Spas
HsKjad5I8A1607NYm28hZQ,Rustic Stuff,Scottsdale,AZ,33.61633475,-111.9544601,4,5,3611,Shopping
xpeJhDcyp3bE-SWcbDD_Fw,Great Clips,Scottsdale,AZ,33.582307,-111.8918721,5,3,3613,Beauty & Spas
fwh-GBc66NRdP97WvPAbEg,Airpark Bicycle Center,Scottsdale,AZ,33.642595,-111.899608,5,5,3617,Shopping
J8mGEhhQGVWqxJVijiHQ0g,Greenway Grill & Deli,Scottsdale,AZ,33.62585456,-111.910675,3,11,3618,Restaurants
AeoJkr_dlNshB078OepP8w,Los Olivos Norte,Scottsdale,AZ,33.6268543,-111.89106,3,92,3619,Restaurants
VG_6E3ykEtV1xAJGqn0AHA,E & J's Designer Shoe Outlet,Scottsdale,AZ,33.5822686,-111.8923422,3.5,6,3620,Shopping
giqcbODkXu3-fwD_ejGHVQ,Airpark Auto Service,Scottsdale,AZ,33.618716,-111.906244,4.5,31,3624,Automotive
SYHatptm7gpcmYjW1d-o5A,Baja Fresh Mexican Grill,Scottsdale,AZ,33.62116321,-111.9258335,2.5,15,3629,Restaurants
BluXDgvhSEMmvyjTiegWoQ,Thompson Peak Family Dental,Scottsdale,AZ,33.6190623,-111.8786747,4.5,22,3631,Health & Medical
KyLmGuB-EjpeliQO-Qu9Kw,Jack In the Box,Scottsdale,AZ,33.62073368,-111.875172,3.5,12,3632,Restaurants
ATnqWRvN4OUK97M_68Ipxw,Jamba Juice,Scottsdale,AZ,33.6285997,-111.8893138,4,26,3633,Food
L3eq69uK2cRGuy7qEaYxxg,The Regents at Scottsdale,Scottsdale,AZ,33.6286836,-111.8811298,4,6,3637,Home Services
SVRl7tj4yemPisvjqZ4cfA,Horizon Animal Hospital,Scottsdale,AZ,33.6143054,-111.8648165,4.5,12,3639,Pets
AydLCqa6veiY7-uYEczEGg,Scottsdale Nails II,Scottsdale,AZ,33.6227356,-111.8739311,4,59,3642,Beauty & Spas
XA-mMT47rFZNEllPBCYWQQ,Chipotle Mexican Grill,Scottsdale,AZ,33.62229452,-111.8739993,3,49,3645,Restaurants
wlOIZuzb2x_DuT9Ooa0_Xw,Krygier Andrew J DMD PC,Scottsdale,AZ,33.585755,-111.888592,5,3,3650,Health & Medical
2jCyo55dFgGzYpoIX8TwgA,Starbucks,Scottsdale,AZ,33.62124682,-111.8736674,3.5,23,3653,Food
xnE4y7DanveUY_fPc0LxlQ,Vintage At Scottsdale,Scottsdale,AZ,33.6180296,-111.8718275,3.5,8,3654,Home Services
y5wCKFxsX4hlUcdaHSK9Sw,Sonoran Health Specialists,Scottsdale,AZ,33.583123,-111.899346,1.5,3,3655,Beauty & Spas
RccoyZ_masoZEON_bNpMJw,Scottsdale Bible Church,Scottsdale,AZ,33.581558,-111.9163693,4.5,12,3657,Religious Organizations
B2wD8TifjbdrjwN3_vboXA,Suitcases & More,Scottsdale,AZ,33.5824523,-111.8852747,3,5,3658,Shopping
3398Ccw-mUHbzYcIToDi6g,Par Exsalonce,Scottsdale,AZ,33.67400955,-111.8888169,4.5,31,3659,Beauty & Spas
M1xx6YzZ4F_5nqkjOV7GlA,Liquor Vault,Scottsdale,AZ,33.581204,-111.880688,4,5,3660,Food
a8xFB8jhDdlEudss-yMsWg,Sushi Ko Restaurant,Scottsdale,AZ,33.581228,-111.880641,3.5,75,3663,Restaurants
u7zzeGFf0ku1E7fKPGljgw,Safeway,Mesa,AZ,33.44987556,-111.6820927,3,4,6107,Food
Y1vzjsCw3xgU6zGdEfb2UQ,Essential Touch Women's Wellness Spa and Boutique,Scottsdale,AZ,33.5824523,-111.8852747,4,5,3664,Shopping
A6pvBRhk4Q9DrsvoBT372g,Seasons Gourmet Catering,Scottsdale,AZ,33.6120017,-111.9168928,5,4,3668,Event Planning & Services
TdH9Bzm-m0uJAWQkW1FuYw,Life Care Center of Scottsdale,Scottsdale,AZ,33.5842147,-111.8762377,3.5,3,3669,
QJ4iodv1xkUYBSZ9y1MWVg,Chipotle Mexican Grill,Scottsdale,AZ,33.5803924,-111.8804955,4,25,3670,Restaurants
nbJNJldulixu9jH9EjHPgA,Postalmax of Scottsdale,Scottsdale,AZ,33.6273614,-111.8871738,3.5,27,3671,Local Services
WwPiNClIPEdLXL9DYzIEgg,Copyfast Printing Center,Scottsdale,AZ,33.620846,-111.907864,5,3,3672,Local Services
gfj0gqRkvwn5-vkx8sFjdA,Scottsdale Child Care & Learning Center at Raintree,Scottsdale,AZ,33.613111,-111.8777,3.5,9,3673,Local Services
zHRrHljBbGqlXb3R5P85bw,Laser for Less,Scottsdale,AZ,33.58027138,-111.8812407,4.5,23,3676,Beauty & Spas
noFAhQUaDC9XIeZ6FLAZew,Floral Impressions,Cave Creek,AZ,33.744311,-111.939808,5,13,3677,Shopping
Dj8kcvkTk2ZpNvdKYJYjIw,Ultimate Auto Works,Scottsdale,AZ,33.6280896,-111.8977732,5,11,3680,Automotive
ftdKj1p2Y0ABrr9uOPn97g,Nello's Pizza,Scottsdale,AZ,33.5822686,-111.8923422,3.5,62,3684,Restaurants
QVR7dsvBeg8xFt9B-vd1BA,K O'Donnell's Sports Bar & Grill,Scottsdale,AZ,33.620547,-111.898142,4,162,3685,Restaurants
qLYuL1ZPKwvHMjsBc-lOIA,Brady's Floral Gallery,Scottsdale,AZ,33.501942,-111.9514404,4,4,3688,Shopping
vGt423O4ke2dX-84GWm1SQ,Arthur Murray Franchised Dance Studios,Scottsdale,AZ,33.6138468,-111.9120408,4,6,3689,Active Life
xI0UZH734lJtm39DbLf-Bw,Arriba Mexican Grill,Scottsdale,AZ,33.625484,-111.891628,2.5,113,3691,Restaurants
jkY15kOkFfL_bOXVps-sZw,Papagno's Marble and Granite,Scottsdale,AZ,33.6278666,-111.9168972,4.5,12,3692,Home Services
NAWY7I32ZsuAE74ixZakMg,Van Dyke Laser and Skin Care,Paradise Valley,AZ,33.513467,-111.9263751,4.5,6,3693,Beauty & Spas
t8YzSZRPOV8d54NBAlRSMg,Quiznos,Scottsdale,AZ,33.6227073,-111.8970828,2,6,3694,Restaurants
xL591AG5VsUpnWiedgRFBw,Starfire Golf Club,Scottsdale,AZ,33.59014876,-111.9091756,3,29,3695,Active Life
b9p_PT8qXvaRWbuZHCSqXA,Arbys,Scottsdale,AZ,33.5822191,-111.9242461,3.5,5,3699,Restaurants
80Uhk8gIYMBmWLLvKehEsQ,Allstate Appliances,Scottsdale,AZ,33.6241386,-111.902448,2.5,8,3700,Shopping
a3OSUa8jQdwpc5Wfgz0G4g,Public Storage,Scottsdale,AZ,33.6175057,-111.9082526,4,10,3701,Local Services
tVeQQiToNbFm7kwuBEZPNg,Cool Cuts 4 Kids,Scottsdale,AZ,33.627684,-111.891723,3.5,6,3706,Beauty & Spas
EaQ5sGpc9XlHcHql-ZkkBg,Southwest Flight Center,Scottsdale,AZ,33.6218225,-111.9162007,3,5,3714,Education
sb_hH5tw8_0bf5rpuqyIGg,Arizona Tile,Scottsdale,AZ,33.6192001,-111.9085979,4,5,3715,Shopping
w7ZGiUP3UI3GmhaITlZH9w,At My Best Health,Phoenix,AZ,33.652898,-111.92961,4,5,3716,Health & Medical
ayjTrIEEbeFPnAqcjT98qg,Unicorn Balloon,Scottsdale,AZ,33.6230412,-111.9197804,4.5,5,3717,Active Life
m5hMJ7SPIK7are8SykvlvA,The Home Depot,Scottsdale,AZ,33.625149,-111.896291,3.5,15,3718,Shopping
kwo6AogUjIG1qk-doJdFeQ,Razmataz A Distinctive Furniture & Accessories Store,Scottsdale,AZ,33.6212432,-111.9067933,3,4,3722,Shopping
Tgf8Q9NuS-Om32C9yisydg,North Scottsdale Floral,Scottsdale,AZ,33.5827978,-111.8923119,5,5,3723,Shopping
Vx7-xbazum3dgo3Qj3i4pQ,La Fonda Del Sol,Scottsdale,AZ,33.5818749,-111.924828,4,106,3725,Restaurants
QozetpxgaQsVN1NRv9tXnA,Poor Boy Termite Control,Scottsdale,AZ,33.616228,-111.898091,4,7,3726,Local Services
u2pth8fvWRF8bkvGOfunyA,Bikes Of Scottsdale,Scottsdale,AZ,33.581874,-111.92463,4.5,6,3728,Shopping
vDS7Z48COEEorjntkm3oHg,Closet Factory,Scottsdale,AZ,33.616023,-111.909191,3.5,3,3730,Home Services
T_L1_fXv6ovC_kSrFds8qQ,St. Patrick Catholic Community,Scottsdale,AZ,33.58472734,-111.8989062,4,13,3731,Religious Organizations
aG8e8tQDQXP3zorRLfY09A,American Family Dentistry,Scottsdale,AZ,33.601973,-111.88792,3.5,10,3732,Health & Medical
keoL72IRo8dUbXyQ4wfN7Q,Airpark Auto Detailing,Scottsdale,AZ,33.616146,-111.915061,4,4,3733,Automotive
LrgOTuILGxG1of5iYBgktA,Redfish,Scottsdale,AZ,33.63646,-111.920975,4,3,3734,Restaurants
TRGWR5uO7FaibMxtw-AINg,Outdoor Lighting Perspectives,Phoenix,AZ,33.50569841,-112.0404196,5,3,3739,Home Services
5ILGSRh_dKKCl-sRgQBsUw,Cave Creek Outfitters,Scottsdale,AZ,33.769702,-111.768944,5,22,3741,Active Life
8KMKAkdZ8BLiKXlhWRw14A,Boulders Resort & Club,Scottsdale,AZ,33.798073,-111.926458,5,3,3744,Hotels & Travel
uf4AWTEI6RmRUXx-28MZsg,Ben & Jerry's Scoop Shop,Scottsdale,AZ,33.7981038,-111.9269771,4,9,3745,Food
